Course_Number,Title,Category,AI_Metadata_Rating_10,Rating_Tier,Rating_Factors,Source_Rating_5,Source_Review_Count,Likes,Dislikes,Like_Ratio_Percent,Listed_Price_INR,Image_Path,Title_Language_Hint,Exact_Duplicate_Count,Rating_Note
"806","O Breakthrough Personality (Main Course)","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","342","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1255_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"350","Oliver Burkeman - Time Management","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","470","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-744_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"990","Personalised Coaching Program By Arunav Gupta TheBrothing","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","350","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_939_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3426","Personality Development & Soft Skills Course by Lavesh Vaswani","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","382","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1999_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3228","Personality Development Course(Imtiyaz Dawre)","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; positive reactions","4.7","706","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_599_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2445","Productivity Enhancement For Personal Success","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.8","635","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_743_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"313","Puppy University | Behaviour and Management","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; positive reactions","4.8","801","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-705_2sUM.jpg","English / Unspecified","2","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"991","Ram Verma Longevity Mastermind 52 Weeks Complete Course 2025 Batch","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","5","387","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1954_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3000","Sleep Without Pills","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","770","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1611_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1900","Speak Smart Aapki Awaaz Aapki Shakti Batch 2 Platinum","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","870","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2436_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3460","The Habit Installation Protocol by GuniGuru","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","790","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2655_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1489","TIC Module 5 Creator's Journey, Reels & Confidence","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; positive reactions","4.8","963","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2557_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3068","Vip The success habits program","Personal Growth & Mindset","9","Very strong metadata signal","good source rating; high review volume; positive reactions","4.7","736","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2062_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3655","ZERO TO ONE : NOTES ON STARTS UPs , OR HOW TO BUILD THE FUTURE","Personal Growth & Mindset","9","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","5","355","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_017_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2768","[ MINDVALLEY COURSE ]Jim Kwik 5 Days To A Powerful Memory","Personal Growth & Mindset","8.9","Very strong metadata signal","good source rating; moderate review volume; positive reactions","4.7","686","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2122_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3360","Aditya Raj Kashyap The Dangerous You","Personal Growth & Mindset","8.9","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.7","490","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1781_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"996","Anxiety To Freedom By Badarinath Gella Conscious Breathing Hub","Personal Growth & Mindset","8.9","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.7","572","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_169_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2346","Deep Work The Power of focus(30days)","Personal Growth & Mindset","8.9","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","372","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1258_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"326","Doreen Lawrence - Finding the Inner Strength","Personal Growth & Mindset","8.9","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","432","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/msg-720_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"372","Dr. John Demartini's Values By Mitesh Khatri","Personal Growth & Mindset","8.9","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.7","434","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2510_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3150","English Unlocked (Full Exam Toolkit)","Personal Growth & Mindset","8.9","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","370","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2493_2sUM.jpg","English","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"653","God of Miracle by Ram Verma","Personal Growth & Mindset","8.9","Very strong metadata signal","good source rating; moderate review volume; positive reactions","4.8","631","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2162_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1152","God of Miracle By Ram Verma 6 Month Regular Batches","Personal Growth & Mindset","8.9","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.7","394","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2126_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1631","God of Miracle For Prosperity","Personal Growth & Mindset","8.9","Very strong metadata signal","strong source rating; very positive reactions","5","267","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_511_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3293","Habit of Going Extra Mile Hindi","Personal Growth & Mindset","8.9","Very strong metadata signal","good source rating; moderate review volume; positive reactions","4.8","561","21","2","91.3",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1278_2sUM.jpg","Hindi / Hinglish","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
